Order_Id,Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product,Product_Category,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_Method,Product_Id
37979,20-10-2018,11:02:24,5,88066,Female,Web,Member,Running Shoes,Fashion,224,5,0.5,88,8.8,Medium,credit_card,15
37980,03-08-2018,16:32:12,1,66999,Male,Web,Guest,Formal Shoes,Fashion,213,1,0.3,126.6,12.7,Medium,credit_card,16
37981,10-03-2018,11:08:29,6,68824,Female,Web,Member,Sneakers,Fashion,62,1,0.2,62,6.2,Medium,credit_card,17
37982,15-11-2018,16:08:01,10,79977,Female,Web,Member,Titak watch,Fashion,228,5,0.3,113.8,11.4,Medium,credit_card,18
37983,16-12-2018,7:56:47,5,81377,Female,Mobile,Member,Fossil Watch,Fashion,159,1,0.1,77.4,7.7,Medium,money_order,19
37984,12-07-2018,21:53:51,9,68925,Female,Web,Member,T - Shirts,Fashion,248,1,0.5,155.6,15.6,Medium,money_order,20
37985,07-05-2018,18:52:33,2,87184,Male,Web,Member,Shirts,Fashion,196,1,0.4,108.2,10.8,Medium,credit_card,10
37986,18-02-2018,11:45:11,5,89104,Female,Web,Member,Jeans,Fashion,218,3,0.2,124.9,12.5,Medium,debit_card,11
37987,08-10-2018,17:16:14,5,92147,Female,Web,Member,Suits,Fashion,109,1,0.3,25.7,2.6,Medium,money_order,12
37988,22-10-2018,18:25:32,5,94012,Female,Web,Member,Sports Wear,Fashion,85,3,0.5,28.3,2.8,Medium,money_order,13
37989,25-04-2018,13:35:19,6,90828,Female,Web,Member,Casula Shoes,Fashion,122,1,0.5,35.9,3.6,Medium,e_wallet,14
37990,04-05-2018,8:25:51,1,82505,Female,Web,Member,Running Shoes,Fashion,224,3,0.5,110.4,11,Medium,credit_card,15
37991,04-05-2018,22:58:01,9,76581,Male,Web,Member,Formal Shoes,Fashion,213,3,0.1,126.6,12.7,Medium,money_order,16
37992,26-11-2018,0:13:20,4,73807,Female,Web,Member,Sneakers,Fashion,62,3,0.2,20.7,2.1,Medium,credit_card,17
37993,13-02-2018,20:54:34,9,61515,Female,Web,Member,Titak watch,Fashion,228,5,0.4,102.4,10.2,High,credit_card,18
37994,15-06-2018,17:09:11,3,84675,Female,Mobile,Member,Fossil Watch,Fashion,159,3,0.1,74.2,7.4,Medium,credit_card,19
37995,13-10-2018,8:16:19,6,69478,Female,Web,Member,T - Shirts,Fashion,248,5,0.3,130.8,13.1,High,credit_card,20
37996,18-06-2018,15:08:15,8,84926,Female,Web,Member,Shirts,Fashion,196,3,0.5,86.6,8.7,Medium,credit_card,10
37997,14-12-2018,15:38:43,7,61788,Female,Web,Member,Jeans,Fashion,218,2,0.3,124.9,12.5,Medium,money_order,11
37998,17-12-2018,19:46:43,2,92225,Male,Web,Member,Suits,Fashion,109,1,0.1,27.9,2.8,Medium,debit_card,12
37999,10-06-2018,19:34:34,3,76548,Male,Web,Member,Sports Wear,Fashion,85,1,0.3,2.5,0.2,Medium,credit_card,13
38000,05-07-2018,14:23:20,7,85468,Female,Web,Member,Casula Shoes,Fashion,122,3,0.2,34.7,3.5,High,credit_card,14
38001,04-11-2018,15:55:59,1,60814,Female,Web,Member,Running Shoes,Fashion,224,2,0.4,126.1,12.6,Medium,credit_card,15
38002,19-06-2018,17:17:28,10,62493,Male,Web,Member,Formal Shoes,Fashion,213,4,0.1,124.5,12.4,High,e_wallet,16
38003,01-12-2018,7:30:51,1,70308,Female,Web,Member,Sneakers,Fashion,62,3,0.2,20.7,2.1,High,credit_card,17
38004,30-07-2018,23:11:57,8,68424,Female,Web,Member,Titak watch,Fashion,228,1,0.4,138.9,13.9,Medium,credit_card,18
38005,24-04-2018,10:56:16,6,71483,Female,Web,Member,Fossil Watch,Fashion,159,4,0.4,53.6,5.4,High,credit_card,19
38006,25-02-2018,21:21:05,2,60887,Female,Web,Member,T - Shirts,Fashion,248,2,0.4,148.2,14.8,Medium,credit_card,20
38007,11-05-2018,10:32:32,7,86416,Male,Web,Member,Shirts,Fashion,196,2,0.5,96.4,9.6,Medium,credit_card,10
38008,29-11-2018,11:34:11,5,95666,Male,Web,Member,Jeans,Fashion,218,2,0.5,116.2,11.6,High,credit_card,11
38009,01-05-2018,12:31:07,2,69469,Female,Web,Member,Suits,Fashion,109,4,0.4,11.6,1.2,High,credit_card,12
38010,23-07-2018,15:39:56,2,79783,Female,Web,Member,Sports Wear,Fashion,85,3,0.5,28.3,2.8,High,credit_card,13
38011,02-06-2018,13:40:05,5,95318,Female,Web,Member,Casula Shoes,Fashion,122,2,0.4,32.2,3.2,Low,credit_card,14
38012,16-09-2018,9:21:41,8,87773,Female,Web,Member,Running Shoes,Fashion,224,5,0.2,121.6,12.2,Medium,credit_card,15
38013,21-10-2018,12:16:28,7,90288,Female,Web,Member,Formal Shoes,Fashion,213,4,0.2,116,11.6,Medium,money_order,16
38014,04-11-2018,12:46:14,5,91432,Male,Web,Member,Sneakers,Fashion,62,3,0.5,20.7,2.1,Low,credit_card,17
38015,29-05-2018,12:04:33,1,63017,Female,Web,Member,Titak watch,Fashion,228,3,0.4,120.6,12.1,Medium,credit_card,18
38016,27-04-2018,9:42:13,9,99416,Female,Web,Member,Fossil Watch,Fashion,159,4,0.1,72.6,7.3,Medium,credit_card,19
38017,10-12-2018,23:17:10,5,68855,Female,Web,Member,T - Shirts,Fashion,248,2,0.3,153.1,15.3,Medium,debit_card,20
38018,07-12-2018,10:25:57,9,64703,Female,Web,Member,Shirts,Fashion,196,5,0.4,76.8,7.7,Medium,credit_card,10
38019,16-11-2018,9:21:51,6,62537,Male,Web,Guest,Jeans,Fashion,218,3,0.4,111.8,11.2,Medium,money_order,11
38020,04-05-2018,13:52:00,2,63129,Female,Mobile,Guest,Suits,Fashion,109,4,0.3,15.9,1.6,Medium,money_order,12
38021,05-03-2018,13:58:42,1,81257,Male,Web,Guest,Sports Wear,Fashion,85,5,0.5,17,1.7,Medium,credit_card,13
38022,04-11-2018,6:54:17,8,95411,Female,Web,Member,Casula Shoes,Fashion,122,5,0.3,23.7,2.4,Medium,credit_card,14
38023,17-04-2018,13:17:21,4,89262,Female,Web,Member,Running Shoes,Fashion,224,5,0.3,110.4,11,Medium,credit_card,15
38024,15-06-2018,10:16:14,3,87330,Male,Web,Member,Formal Shoes,Fashion,213,5,0.4,90.4,9,Medium,money_order,16
38025,20-10-2018,13:18:14,4,69849,Male,Web,Member,Sneakers,Fashion,62,1,0.5,62,6.2,High,credit_card,17
38026,29-07-2018,18:12:14,8,62138,Female,Web,Member,Titak watch,Fashion,228,2,0.1,143.4,14.3,Medium,credit_card,18
38027,15-01-2018,17:15:38,2,69718,Male,Web,Member,Fossil Watch,Fashion,159,1,0.5,71.1,7.1,Medium,money_order,19
38028,05-10-2018,10:26:59,2,61774,Female,Web,Member,T - Shirts,Fashion,248,3,0.3,145.7,14.6,Low,money_order,20
38029,07-09-2018,11:53:04,6,76976,Female,Web,Member,Shirts,Fashion,196,4,0.3,92.5,9.2,Medium,e_wallet,10
38030,08-04-2018,8:12:01,9,63712,Female,Web,Member,Jeans,Fashion,218,1,0.4,129.3,12.9,Medium,credit_card,11
38031,21-09-2018,20:41:35,1,85348,Female,Web,Member,Suits,Fashion,109,4,0.3,15.9,1.6,Medium,credit_card,12
38032,08-06-2018,11:19:26,1,83114,Female,Web,Member,Sports Wear,Fashion,85,3,0.1,2.5,0.2,Medium,credit_card,13
38033,12-05-2018,15:39:49,8,70187,Female,Web,Member,Casula Shoes,Fashion,122,5,0.4,17.6,1.8,Medium,debit_card,14
38034,27-11-2018,13:58:08,5,62155,Male,Web,Member,Running Shoes,Fashion,224,3,0.1,137.3,13.7,High,credit_card,15
38035,22-12-2018,14:01:17,7,84844,Male,Web,Guest,Formal Shoes,Fashion,213,1,0.5,122.4,12.2,Medium,debit_card,16
38036,18-11-2018,14:30:30,10,73493,Female,Web,Member,Sneakers,Fashion,62,5,0.2,12.4,1.2,Medium,credit_card,17
38037,05-10-2018,22:50:47,5,80841,Female,Web,Member,Titak watch,Fashion,228,4,0.5,102.4,10.2,Medium,money_order,18
38038,04-05-2018,10:57:37,2,84738,Female,Web,Member,Fossil Watch,Fashion,159,2,0.4,66.3,6.6,Medium,credit_card,19
38039,08-07-2018,15:13:20,6,99135,Male,Web,Guest,T - Shirts,Fashion,248,3,0.5,130.8,13.1,High,credit_card,20
38040,15-01-2018,11:31:50,2,96496,Female,Web,Member,Shirts,Fashion,196,3,0.3,98.4,9.8,Low,credit_card,10
38041,03-06-2018,11:59:24,2,74385,Male,Web,Member,Jeans,Fashion,218,5,0.1,127.1,12.7,Medium,credit_card,11
38042,20-05-2018,10:30:21,6,73531,Female,Web,Member,Suits,Fashion,109,2,0.4,20.3,2,Medium,credit_card,12
38043,19-10-2018,23:45:01,3,91936,Female,Mobile,Member,Sports Wear,Fashion,85,5,0.4,17,1.7,Medium,credit_card,13
38044,14-07-2018,11:35:02,10,77747,Female,Web,Member,Casula Shoes,Fashion,122,4,0.3,27.4,2.7,Medium,money_order,14
38045,29-10-2018,14:41:28,5,79929,Female,Web,Member,Running Shoes,Fashion,224,5,0.3,110.4,11,Medium,debit_card,15
38046,05-07-2018,21:05:59,8,90109,Female,Web,Member,Formal Shoes,Fashion,213,1,0.1,130.9,13.1,Medium,money_order,16
38047,10-05-2018,18:32:19,3,73878,Female,Web,Member,Sneakers,Fashion,62,2,0.2,31,3.1,Medium,credit_card,17
38048,30-06-2018,9:43:09,6,64379,Female,Web,Member,Titak watch,Fashion,228,2,0.1,143.4,14.3,Medium,e_wallet,18
38049,24-06-2018,17:05:26,6,83150,Female,Web,Member,Fossil Watch,Fashion,159,2,0.4,66.3,6.6,Medium,credit_card,19
38050,05-08-2018,20:47:48,9,83001,Male,Web,Member,T - Shirts,Fashion,248,1,0.4,158.1,15.8,Medium,credit_card,20
38051,08-11-2018,20:14:46,10,67238,Female,Web,Member,Shirts,Fashion,196,3,0.2,104.2,10.4,High,credit_card,10
38052,18-06-2018,9:27:54,3,72377,Female,Web,Member,Jeans,Fashion,218,2,0.3,124.9,12.5,High,money_order,11
38053,26-02-2018,10:59:31,5,88289,Female,Mobile,Member,Suits,Fashion,109,1,0.1,27.9,2.8,Medium,credit_card,12
38054,11-12-2018,21:22:51,4,86622,Female,Web,Member,Sports Wear,Fashion,85,2,0.3,42.5,4.3,High,credit_card,13
38055,15-11-2018,22:27:30,1,91176,Female,Web,Member,Casula Shoes,Fashion,122,1,0.4,37.1,3.7,Medium,credit_card,14
38056,04-11-2018,10:32:57,2,90125,Female,Web,Member,Running Shoes,Fashion,224,4,0.3,117.1,11.7,Medium,money_order,15
38057,15-08-2018,2:20:14,8,90404,Female,Web,Member,Formal Shoes,Fashion,213,3,0.4,107.4,10.7,Medium,credit_card,16
38058,19-09-2018,11:43:20,2,82356,Male,Web,Member,Sneakers,Fashion,62,1,0.2,62,6.2,Low,credit_card,17
38059,07-08-2018,22:43:12,1,78123,Female,Web,Member,Titak watch,Fashion,228,2,0.3,134.3,13.4,High,credit_card,18
38060,20-09-2018,9:41:41,2,85025,Male,Web,Member,Fossil Watch,Fashion,159,2,0.1,75.8,7.6,Medium,credit_card,19
38061,07-11-2018,15:41:14,5,90864,Female,Web,Member,T - Shirts,Fashion,248,1,0.4,158.1,15.8,Low,credit_card,20
38062,14-11-2018,10:10:13,10,70288,Female,Web,Member,Shirts,Fashion,196,5,0.4,76.8,7.7,Medium,credit_card,10
38063,19-05-2018,23:09:00,2,98984,Female,Web,Member,Jeans,Fashion,218,5,0.5,83.5,8.4,Low,credit_card,11
38064,05-08-2018,14:05:01,10,83966,Female,Web,Member,Suits,Fashion,109,1,0.3,25.7,2.6,Medium,e_wallet,12
38065,27-06-2018,18:27:37,10,65826,Female,Mobile,Member,Sports Wear,Fashion,85,4,0.5,21.3,2.1,Medium,credit_card,13
38066,17-11-2018,11:38:18,6,89636,Male,Web,Member,Casula Shoes,Fashion,122,5,0.5,11.5,1.2,High,credit_card,14
38067,29-07-2018,17:02:03,1,74047,Female,Web,Member,Running Shoes,Fashion,224,2,0.3,130.6,13.1,Medium,credit_card,15
38068,24-04-2018,9:35:26,3,72982,Female,Web,Member,Formal Shoes,Fashion,213,1,0.2,128.7,12.9,Low,credit_card,16
38069,21-08-2018,8:39:02,4,82393,Female,Web,Member,Sneakers,Fashion,62,3,0.3,20.7,2.1,Medium,e_wallet,17
38070,29-04-2018,23:22:55,3,90012,Male,Web,Member,Titak watch,Fashion,228,4,0.1,138.9,13.9,Medium,credit_card,18
38071,30-07-2018,15:26:02,6,94798,Male,Web,Guest,Fossil Watch,Fashion,159,3,0.5,55.2,5.5,High,credit_card,19
38072,28-10-2018,9:16:58,5,82828,Male,Web,Guest,T - Shirts,Fashion,248,1,0.4,158.1,15.8,Medium,money_order,20
38073,21-01-2018,13:42:03,9,90797,Female,Web,Member,Shirts,Fashion,196,3,0.1,110.1,11,Medium,credit_card,10
38074,17-12-2018,15:49:23,8,94662,Female,Web,Member,Jeans,Fashion,218,4,0.4,103.1,10.3,Medium,credit_card,11
38075,06-09-2018,11:07:05,7,76897,Female,Web,Member,Suits,Fashion,109,4,0.1,24.6,2.5,Medium,credit_card,12
38076,11-07-2018,20:16:19,8,86810,Female,Web,Member,Sports Wear,Fashion,85,2,0.3,42.5,4.3,Low,credit_card,13
38077,20-07-2018,14:49:22,3,63495,Male,Web,Member,Casula Shoes,Fashion,122,4,0.5,17.6,1.8,Medium,credit_card,14
38078,03-06-2018,0:04:11,8,60366,Female,Web,Member,Running Shoes,Fashion,224,1,0.5,132.8,13.3,Medium,credit_card,15
38079,13-03-2018,21:28:07,4,76287,Male,Web,Guest,Formal Shoes,Fashion,213,3,0.2,120.2,12,Medium,credit_card,16
38080,01-10-2018,7:11:05,10,91370,Female,Web,Member,Sneakers,Fashion,62,1,0.4,62,6.2,High,credit_card,17
38081,07-12-2018,15:10:04,2,66126,Female,Web,Member,Titak watch,Fashion,228,3,0.1,141.2,14.1,High,credit_card,18
38082,24-04-2018,20:19:53,7,96272,Male,Web,Guest,Fossil Watch,Fashion,159,4,0.4,53.6,5.4,Medium,credit_card,19
38083,30-01-2018,13:39:17,8,71303,Male,Web,Guest,T - Shirts,Fashion,248,5,0.2,143.2,14.3,Medium,credit_card,20
38084,20-09-2018,9:04:14,4,89095,Female,Web,Member,Shirts,Fashion,196,1,0.3,110.1,11,Medium,money_order,10
38085,17-02-2018,21:13:07,6,80154,Male,Web,Member,Jeans,Fashion,218,4,0.2,120.6,12.1,High,credit_card,11
38086,22-03-2018,17:43:58,7,91889,Female,Web,Member,Suits,Fashion,109,1,0.2,26.8,2.7,Medium,e_wallet,12
38087,16-04-2018,22:31:43,8,77745,Female,Web,Member,Sports Wear,Fashion,85,2,0.1,3.3,0.3,Medium,credit_card,13
38088,18-08-2018,11:04:19,1,93385,Female,Web,Member,Casula Shoes,Fashion,122,3,0.4,27.4,2.7,High,credit_card,14
38089,21-09-2018,11:21:04,7,74115,Female,Web,Member,Running Shoes,Fashion,224,5,0.1,132.8,13.3,Medium,credit_card,15
38090,21-08-2018,9:38:26,6,74704,Female,Web,Member,Formal Shoes,Fashion,213,1,0.4,124.5,12.4,Medium,credit_card,16
38091,08-10-2018,20:39:27,3,74969,Female,Web,Member,Sneakers,Fashion,62,4,0.4,15.5,1.6,High,credit_card,17
38092,24-07-2018,10:17:28,8,87476,Female,Web,Member,Titak watch,Fashion,228,4,0.1,138.9,13.9,Medium,credit_card,18
38093,12-05-2018,6:48:10,5,85810,Female,Web,Member,Fossil Watch,Fashion,159,1,0.5,71.1,7.1,Medium,credit_card,19
38094,22-06-2018,13:44:30,9,68541,Female,Web,Guest,T - Shirts,Fashion,248,3,0.1,160.6,16.1,Medium,credit_card,20
38095,14-11-2018,15:00:32,6,88871,Female,Web,Member,Shirts,Fashion,196,4,0.2,100.3,10,High,e_wallet,10
38096,06-05-2018,1:05:39,4,93696,Female,Web,Member,Jeans,Fashion,218,3,0.4,111.8,11.2,Medium,credit_card,11
38097,16-12-2018,10:38:02,4,81785,Female,Web,Member,Suits,Fashion,109,1,0.4,24.6,2.5,Medium,credit_card,12
38098,07-11-2018,16:45:43,1,83184,Female,Web,Member,Sports Wear,Fashion,85,4,0.1,1.6,0.2,Medium,credit_card,13
38099,30-06-2018,13:24:35,9,91057,Female,Web,Member,Casula Shoes,Fashion,122,5,0.2,29.8,3,Medium,credit_card,14
38100,18-11-2018,19:41:45,2,79197,Female,Web,Member,Running Shoes,Fashion,224,4,0.2,126.1,12.6,Medium,credit_card,15
38101,15-04-2018,18:06:53,5,99881,Female,Web,Member,Formal Shoes,Fashion,213,2,0.1,128.7,12.9,Medium,money_order,16
38102,08-11-2018,17:54:37,3,70632,Male,Web,Member,Sneakers,Fashion,62,4,0.4,15.5,1.6,Medium,credit_card,17
38103,18-09-2018,12:41:40,6,86018,Male,Web,Member,Titak watch,Fashion,228,5,0.1,136.6,13.7,High,credit_card,18
38104,04-05-2018,7:48:30,8,66368,Female,Web,Member,Fossil Watch,Fashion,159,2,0.3,69.5,6.9,High,credit_card,19
38105,24-04-2018,20:19:47,6,80668,Female,Web,Member,T - Shirts,Fashion,248,3,0.1,160.6,16.1,Medium,credit_card,20
38106,10-05-2018,15:44:23,6,72680,Female,Web,Guest,Shirts,Fashion,196,3,0.3,98.4,9.8,Medium,money_order,10
38107,06-09-2018,9:20:57,5,97175,Female,Mobile,Guest,Jeans,Fashion,218,3,0.5,105.3,10.5,Medium,credit_card,11
38108,22-05-2018,23:13:13,1,94971,Male,Web,Member,Suits,Fashion,109,4,0.1,24.6,2.5,Medium,credit_card,12
38109,11-03-2018,18:12:39,2,93552,Female,Web,Member,Sports Wear,Fashion,85,3,0.4,28.3,2.8,Medium,credit_card,13
38110,05-07-2018,8:49:13,8,89913,Female,Web,Member,Casula Shoes,Fashion,122,5,0.2,29.8,3,Medium,credit_card,14
38111,10-06-2018,15:46:37,8,99768,Female,Web,Member,Running Shoes,Fashion,224,2,0.3,130.6,13.1,Medium,credit_card,15
38112,09-08-2018,22:03:43,5,67064,Female,Mobile,Guest,Formal Shoes,Fashion,213,4,0.3,107.4,10.7,Medium,credit_card,16
38113,16-07-2018,14:55:10,4,77929,Male,Web,Member,Sneakers,Fashion,62,1,0.2,62,6.2,High,money_order,17
38114,22-07-2018,18:58:10,3,84204,Male,Web,Member,Titak watch,Fashion,228,5,0.2,125.2,12.5,Medium,money_order,18
38115,25-10-2018,10:31:05,5,70344,Female,Web,Member,Fossil Watch,Fashion,159,5,0.1,71.1,7.1,Medium,credit_card,19
38116,01-12-2018,9:26:18,9,62172,Female,Web,Member,T - Shirts,Fashion,248,5,0.5,106,10.6,Medium,credit_card,20
38117,09-07-2018,18:29:51,4,85897,Male,Web,Member,Shirts,Fashion,196,4,0.5,76.8,7.7,Low,money_order,10
38118,02-08-2018,23:09:15,9,76470,Female,Web,Member,Jeans,Fashion,218,4,0.1,129.3,12.9,High,credit_card,11
38119,05-11-2018,20:20:46,9,92916,Male,Web,Member,Suits,Fashion,109,3,0.3,19.2,1.9,Medium,e_wallet,12
38120,29-09-2018,16:33:16,7,64134,Female,Web,Member,Sports Wear,Fashion,85,5,0.3,17,1.7,Low,credit_card,13
38121,24-04-2018,20:39:09,7,64125,Female,Web,Member,Casula Shoes,Fashion,122,5,0.1,35.9,3.6,Medium,credit_card,14
38122,09-07-2018,21:50:43,8,89847,Female,Web,Member,Running Shoes,Fashion,224,1,0.3,137.3,13.7,Medium,credit_card,15
38123,10-07-2018,13:42:04,8,63901,Female,Web,Member,Formal Shoes,Fashion,213,1,0.3,126.6,12.7,Medium,credit_card,16
38124,26-03-2018,22:58:46,9,84785,Female,Web,Member,Sneakers,Fashion,62,4,0.1,15.5,1.6,Medium,credit_card,17
38125,05-09-2018,19:58:04,7,89697,Female,Web,Member,Titak watch,Fashion,228,4,0.2,129.8,13,Medium,credit_card,18
38126,26-03-2018,18:10:57,1,93681,Female,Web,Member,Fossil Watch,Fashion,159,1,0.4,72.6,7.3,Medium,credit_card,19
38127,23-07-2018,10:12:13,4,62263,Male,Web,Member,T - Shirts,Fashion,248,2,0.2,158.1,15.8,Medium,credit_card,20
38128,02-05-2018,6:49:31,1,82522,Female,Web,Member,Shirts,Fashion,196,4,0.3,92.5,9.2,Medium,credit_card,10
38129,30-12-2018,12:44:54,6,61138,Male,Web,Member,Jeans,Fashion,218,3,0.4,111.8,11.2,Medium,credit_card,11
38130,22-07-2018,17:39:09,1,65410,Female,Web,Member,Suits,Fashion,109,4,0.1,24.6,2.5,High,money_order,12
38131,01-11-2018,10:30:39,2,81851,Male,Web,Member,Sports Wear,Fashion,85,2,0.3,42.5,4.3,Medium,e_wallet,13
38132,25-05-2018,19:21:38,7,62687,Male,Web,Guest,Casula Shoes,Fashion,122,1,0.3,38.3,3.8,Medium,money_order,14
38133,13-06-2018,22:36:03,10,96485,Male,Web,Member,Running Shoes,Fashion,224,5,0.3,110.4,11,Medium,money_order,15
38134,24-12-2018,19:32:59,4,99125,Male,Web,Member,Formal Shoes,Fashion,213,5,0.2,111.7,11.2,Medium,e_wallet,16
38135,13-05-2018,13:15:36,10,67288,Male,Web,Member,Sneakers,Fashion,62,4,0.1,15.5,1.6,High,credit_card,17
38136,17-11-2018,10:15:31,8,71027,Female,Web,Member,Titak watch,Fashion,228,1,0.4,138.9,13.9,Medium,credit_card,18
38137,26-02-2018,21:49:06,8,60448,Male,Web,Member,Fossil Watch,Fashion,159,5,0.4,47.2,4.7,High,money_order,19
38138,06-10-2018,17:38:23,4,92411,Female,Web,Guest,T - Shirts,Fashion,248,4,0.5,118.4,11.8,Medium,credit_card,20
38139,13-04-2018,14:31:15,3,89947,Female,Mobile,Member,Shirts,Fashion,196,4,0.5,76.8,7.7,Medium,credit_card,10
38140,18-07-2018,18:49:15,2,76762,Male,Web,Member,Jeans,Fashion,218,1,0.2,133.6,13.4,High,money_order,11
38141,25-12-2018,14:50:08,8,71758,Female,Web,Member,Suits,Fashion,109,3,0.1,25.7,2.6,Medium,credit_card,12
38142,12-07-2018,8:58:21,3,80337,Female,Web,Member,Sports Wear,Fashion,85,5,0.5,17,1.7,Medium,credit_card,13
38143,07-06-2018,18:03:55,6,94279,Male,Web,Guest,Casula Shoes,Fashion,122,5,0.2,29.8,3,Low,money_order,14
38144,28-08-2018,15:39:15,3,92820,Female,Web,Member,Running Shoes,Fashion,224,4,0.5,99.2,9.9,Low,credit_card,15
38145,18-06-2018,19:54:00,7,60431,Female,Web,Member,Formal Shoes,Fashion,213,4,0.1,124.5,12.4,Medium,credit_card,16
38146,13-06-2018,1:18:04,8,73570,Female,Web,Member,Sneakers,Fashion,62,1,0.3,62,6.2,Medium,credit_card,17
38147,15-05-2018,19:08:08,6,96245,Male,Web,Guest,Titak watch,Fashion,228,3,0.2,134.3,13.4,Medium,credit_card,18
38148,05-09-2018,16:45:43,5,98968,Male,Web,Member,Fossil Watch,Fashion,159,5,0.1,71.1,7.1,Medium,money_order,19
38149,08-12-2018,3:55:42,3,98320,Male,Web,Member,T - Shirts,Fashion,248,4,0.2,148.2,14.8,Medium,credit_card,20
38150,30-06-2018,13:17:34,4,95969,Female,Web,Member,Shirts,Fashion,196,2,0.5,96.4,9.6,Medium,money_order,10
38151,23-06-2018,22:29:11,7,63093,Female,Mobile,Guest,Jeans,Fashion,218,1,0.2,133.6,13.4,Medium,credit_card,11
38152,18-10-2018,15:27:19,5,63425,Male,Web,Member,Suits,Fashion,109,2,0.3,22.5,2.2,High,credit_card,12
38153,03-09-2018,18:43:44,2,77161,Male,Web,Member,Sports Wear,Fashion,85,1,0.3,2.5,0.2,Medium,credit_card,13
38154,15-09-2018,19:03:36,10,98323,Female,Web,Member,Casula Shoes,Fashion,122,1,0.1,40.8,4.1,Low,money_order,14
38155,01-05-2018,10:49:55,8,67525,Female,Web,Member,Running Shoes,Fashion,224,5,0.1,132.8,13.3,High,credit_card,15
38156,05-10-2018,21:47:49,1,87067,Female,Web,Member,Formal Shoes,Fashion,213,5,0.5,79.8,8,Medium,credit_card,16
38157,09-12-2018,15:41:56,2,79040,Female,Web,Member,Sneakers,Fashion,62,5,0.2,12.4,1.2,Medium,credit_card,17
38158,25-08-2018,13:05:21,4,69856,Female,Web,Member,Titak watch,Fashion,228,1,0.3,141.2,14.1,Medium,credit_card,18
38159,10-08-2018,12:44:13,8,99842,Male,Web,Member,Fossil Watch,Fashion,159,3,0.2,69.5,6.9,Medium,credit_card,19
38160,13-12-2018,20:27:59,1,82890,Female,Web,Member,T - Shirts,Fashion,248,4,0.2,148.2,14.8,High,credit_card,20
38161,06-09-2018,11:26:54,8,81226,Male,Web,Member,Shirts,Fashion,196,4,0.1,108.2,10.8,Medium,credit_card,10
38162,26-09-2018,13:52:26,5,98089,Female,Web,Member,Jeans,Fashion,218,5,0.3,105.3,10.5,Medium,credit_card,11
38163,07-10-2018,17:06:22,8,86996,Male,Web,Member,Suits,Fashion,109,3,0.5,12.7,1.3,Medium,credit_card,12
38164,30-07-2018,20:37:48,3,96312,Male,Web,Member,Sports Wear,Fashion,85,2,0.1,3.3,0.3,High,credit_card,13
38165,11-06-2018,21:54:06,10,97349,Female,Web,Member,Casula Shoes,Fashion,122,2,0.3,34.7,3.5,Medium,credit_card,14
38166,28-06-2018,16:39:30,2,85996,Male,Web,Member,Running Shoes,Fashion,224,4,0.3,117.1,11.7,Medium,credit_card,15
38167,25-10-2018,17:23:36,3,73564,Male,Web,Member,Formal Shoes,Fashion,213,4,0.1,124.5,12.4,Medium,money_order,16
38168,10-01-2018,22:49:27,1,62013,Male,Web,Member,Sneakers,Fashion,62,3,0.4,20.7,2.1,Medium,credit_card,17
38169,23-06-2018,11:28:11,9,62694,Male,Web,Member,Titak watch,Fashion,228,3,0.3,127.5,12.7,High,credit_card,18
38170,24-01-2018,21:30:03,7,66742,Male,Web,Guest,Fossil Watch,Fashion,159,5,0.1,71.1,7.1,High,credit_card,19
38171,03-05-2018,16:24:43,5,81123,Female,Mobile,Guest,T - Shirts,Fashion,248,4,0.2,148.2,14.8,Medium,credit_card,20
38172,10-11-2018,18:18:04,1,98940,Female,Web,Member,Shirts,Fashion,196,3,0.3,98.4,9.8,Medium,credit_card,10
38173,05-11-2018,10:32:56,4,76970,Male,Web,Guest,Jeans,Fashion,218,5,0.3,105.3,10.5,High,money_order,11
38174,07-08-2018,14:47:38,9,80035,Female,Web,Member,Suits,Fashion,109,3,0.4,15.9,1.6,Medium,credit_card,12
38175,18-12-2018,15:59:08,5,94306,Female,Web,Member,Sports Wear,Fashion,85,2,0.4,42.5,4.3,Medium,credit_card,13
38176,16-04-2018,0:12:22,2,96924,Female,Web,Member,Casula Shoes,Fashion,122,3,0.1,38.3,3.8,Medium,credit_card,14
38177,14-07-2018,11:00:02,1,76887,Female,Web,Member,Running Shoes,Fashion,224,2,0.2,135,13.5,Medium,credit_card,15
38178,22-05-2018,22:47:16,5,61369,Female,Web,Member,Formal Shoes,Fashion,213,4,0.3,107.4,10.7,Medium,credit_card,16
38179,02-10-2018,21:21:05,9,82992,Female,Web,Member,Sneakers,Fashion,62,4,0.2,15.5,1.6,Medium,credit_card,17
38180,06-06-2018,17:31:40,9,70070,Female,Web,Member,Titak watch,Fashion,228,2,0.3,134.3,13.4,Medium,money_order,18
38181,29-01-2018,16:34:00,6,74741,Female,Web,Member,Fossil Watch,Fashion,159,5,0.3,55.2,5.5,High,credit_card,19
38182,15-05-2018,14:41:29,10,80220,Female,Web,Member,T - Shirts,Fashion,248,5,0.2,143.2,14.3,Medium,credit_card,20
38183,26-11-2018,19:01:18,1,68258,Female,Web,Member,Shirts,Fashion,196,5,0.5,67,6.7,Medium,credit_card,10
