Order_Id,Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product,Product_Category,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_Method,Product_Id
47240,2018-10-01,21:36:14,1.0,86615,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,3.0,0.3,103.6,10.4,Medium,credit_card,33
47241,2018-04-17,13:11:09,1.0,76001,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,1.0,0.2,128.9,12.9,Medium,credit_card,34
47242,2018-12-07,7:56:12,2.0,65473,Male,Web,Member,Curtains,Home & Furniture,34.0,1.0,0.2,17.0,1.7,Medium,credit_card,35
47243,2018-04-22,15:46:39,3.0,94084,Male,Web,Member,Towels,Home & Furniture,228.0,1.0,0.3,141.2,14.1,Medium,money_order,36
47244,2018-11-16,14:11:20,10.0,78487,Male,Web,Member,Sofas,Home & Furniture,67.0,5.0,0.4,13.4,1.3,Medium,money_order,37
47245,2018-10-25,14:34:49,2.0,98665,Female,Mobile,Member,Beds,Home & Furniture,78.0,5.0,0.2,15.6,1.6,Medium,credit_card,38
47246,2018-11-14,15:42:47,3.0,75900,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.4,29.5,2.9,Medium,credit_card,39
47247,2018-08-05,13:13:28,5.0,89357,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,1.0,0.2,41.5,4.2,Low,credit_card,40
47248,2018-09-19,12:07:24,1.0,94491,Male,Web,Member,Umbrellas,Home & Furniture,70.0,1.0,0.2,70.0,7.0,Medium,credit_card,41
47249,2018-05-12,23:10:28,7.0,64344,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.3,45.0,4.5,High,credit_card,42
47250,2018-06-13,12:49:45,4.0,82263,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,1.0,0.2,127.4,12.7,Medium,money_order,33
47251,2018-05-08,13:37:59,8.0,92597,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,5.0,0.2,120.5,12.0,Medium,credit_card,34
47252,2018-01-07,15:52:19,7.0,91590,Male,Web,Member,Curtains,Home & Furniture,34.0,1.0,0.2,34.0,3.4,High,credit_card,35
47253,2018-11-05,10:55:11,6.0,62444,Male,Web,Member,Towels,Home & Furniture,228.0,5.0,0.2,125.2,12.5,High,credit_card,36
47254,2018-07-10,14:06:13,2.0,64686,Male,Web,Member,Sofas,Home & Furniture,67.0,3.0,0.3,22.3,2.2,Medium,credit_card,37
47255,2018-09-06,9:53:08,1.0,90284,Male,Web,Member,Beds,Home & Furniture,78.0,3.0,0.2,26.0,2.6,Medium,credit_card,38
47256,2018-12-15,11:46:10,8.0,65855,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,3.0,0.3,28.3,2.8,Medium,money_order,39
47257,2018-08-22,12:27:31,3.0,95930,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,3.0,0.2,40.3,4.0,High,credit_card,40
47258,2018-06-10,15:23:48,6.0,61004,Male,Web,Member,Umbrellas,Home & Furniture,70.0,1.0,0.4,70.0,7.0,Medium,credit_card,41
47259,2018-05-11,10:46:53,5.0,74677,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,3.0,0.3,33.1,3.3,Medium,credit_card,42
47260,2018-06-12,15:58:39,6.0,82906,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,1.0,0.4,118.7,11.9,Low,credit_card,33
47261,2018-04-28,14:01:10,6.0,89681,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,3.0,0.2,118.3,11.8,Medium,money_order,34
47262,2018-08-13,13:04:57,6.0,60873,Male,Web,Member,Curtains,Home & Furniture,34.0,3.0,0.3,11.3,1.1,High,credit_card,35
47263,2018-05-30,18:12:51,6.0,67559,Male,Web,Member,Towels,Home & Furniture,228.0,1.0,0.2,143.4,14.3,Medium,credit_card,36
47264,2018-03-28,8:54:00,6.0,88705,Male,Web,Member,Sofas,Home & Furniture,67.0,1.0,0.2,67.0,6.7,Medium,credit_card,37
47265,2018-10-14,12:06:57,10.0,63720,Male,Web,Member,Beds,Home & Furniture,78.0,1.0,0.2,39.0,3.9,Medium,credit_card,38
47266,2018-03-25,18:23:53,1.0,88642,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.2,37.8,3.8,Medium,e_wallet,39
47267,2018-12-22,20:40:12,8.0,73148,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,3.0,0.2,36.6,3.7,High,credit_card,40
47268,2018-07-22,17:27:47,5.0,79341,Male,Web,Member,Umbrellas,Home & Furniture,70.0,4.0,0.2,17.5,1.8,Medium,credit_card,41
47269,2018-10-03,22:59:59,10.0,91029,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.2,47.7,4.8,Low,credit_card,42
47270,2018-03-03,9:30:17,6.0,93805,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,5.0,0.2,114.4,11.4,High,money_order,33
47271,2018-11-16,9:24:43,3.0,63687,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,3.0,0.4,105.7,10.6,Medium,money_order,34
47272,2018-12-19,21:05:50,6.0,74201,Male,Web,Member,Curtains,Home & Furniture,34.0,5.0,0.3,6.8,0.7,Medium,credit_card,35
47273,2018-06-20,5:50:00,2.0,75660,Male,Web,Member,Towels,Home & Furniture,228.0,4.0,0.2,129.8,13.0,Medium,credit_card,36
47274,2018-10-03,19:34:25,10.0,95386,Male,Web,Member,Sofas,Home & Furniture,67.0,3.0,0.3,22.3,2.2,Medium,credit_card,37
47275,2018-06-22,21:42:56,3.0,60608,Male,Web,Member,Beds,Home & Furniture,78.0,5.0,0.2,15.6,1.6,Medium,credit_card,38
47276,2018-12-24,22:14:41,6.0,73738,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.2,36.6,3.7,Medium,credit_card,39
47277,2018-10-05,11:41:02,3.0,95431,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,1.0,0.4,39.0,3.9,Medium,money_order,40
47278,2018-12-15,14:38:38,7.0,95016,Male,Web,Member,Umbrellas,Home & Furniture,70.0,4.0,0.4,17.5,1.8,Medium,credit_card,41
47279,2018-09-13,20:55:30,1.0,75609,Female,Mobile,Member,Dinner Crockery,Home & Furniture,133.0,4.0,0.3,26.4,2.6,Medium,credit_card,42
47280,2018-10-25,11:55:41,3.0,94119,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,1.0,0.2,131.7,13.2,Medium,credit_card,33
47281,2018-07-07,21:09:25,3.0,94203,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,3.0,0.4,105.7,10.6,Medium,credit_card,34
47282,2018-08-04,2:29:03,7.0,81323,Male,Web,Member,Curtains,Home & Furniture,34.0,1.0,0.2,17.0,1.7,Medium,credit_card,35
47283,2018-11-14,12:56:13,5.0,79326,Male,Web,Member,Towels,Home & Furniture,228.0,1.0,0.4,129.8,13.0,Medium,credit_card,36
47284,2018-06-30,11:22:42,3.0,83287,Male,Web,Guest,Sofas,Home & Furniture,67.0,1.0,0.2,67.0,6.7,Medium,credit_card,37
47285,2018-12-29,1:12:21,7.0,61397,Male,Web,Member,Beds,Home & Furniture,78.0,1.0,0.2,39.0,3.9,Medium,money_order,38
47286,2018-10-21,16:57:59,2.0,83734,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,3.0,0.2,35.4,3.5,High,credit_card,39
47287,2018-01-23,23:13:51,3.0,65812,Female,Mobile,Member,Shoe Rack,Home & Furniture,124.0,4.0,0.2,34.1,3.4,High,credit_card,40
47288,2018-09-22,17:04:00,8.0,99625,Male,Web,Member,Umbrellas,Home & Furniture,70.0,1.0,0.3,35.0,3.5,High,credit_card,41
47289,2018-12-14,16:19:00,5.0,82179,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.2,50.3,5.0,High,money_order,42
47290,2018-05-10,20:00:34,10.0,60958,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,3.0,0.4,110.1,11.0,Medium,credit_card,33
47291,2018-07-01,22:31:33,5.0,96430,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,3.0,0.2,124.7,12.5,High,debit_card,34
47292,2018-06-22,10:21:40,5.0,78291,Male,Web,Member,Curtains,Home & Furniture,34.0,4.0,0.3,8.5,0.9,High,credit_card,35
47293,2018-09-03,20:15:00,1.0,93167,Male,Web,Member,Towels,Home & Furniture,228.0,1.0,0.4,129.8,13.0,High,credit_card,36
47294,2018-11-25,15:08:14,5.0,73701,Male,Web,Member,Sofas,Home & Furniture,67.0,4.0,0.3,16.8,1.7,Medium,money_order,37
47295,2018-06-14,12:32:18,3.0,94449,Male,Web,Member,Beds,Home & Furniture,78.0,4.0,0.2,19.5,2.0,Medium,credit_card,38
47296,2018-03-22,23:01:20,2.0,67225,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,4.0,0.3,15.2,1.5,Medium,credit_card,39
47297,2018-10-26,20:18:34,8.0,75715,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,4.0,0.3,29.1,2.9,High,money_order,40
47298,2018-02-15,13:10:59,3.0,75536,Female,Mobile,Member,Umbrellas,Home & Furniture,70.0,3.0,0.2,23.3,2.3,Medium,credit_card,41
47299,2018-08-01,23:18:46,3.0,60350,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.3,49.0,4.9,Low,credit_card,42
47300,2018-10-04,12:53:03,2.0,63174,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,1.0,0.2,131.7,13.2,Medium,credit_card,33
47301,2018-12-16,20:00:07,10.0,86488,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,4.0,0.4,97.2,9.7,Medium,credit_card,34
47302,2018-11-08,11:25:06,3.0,66573,Male,Web,Member,Curtains,Home & Furniture,34.0,5.0,0.3,6.8,0.7,Medium,credit_card,35
47303,2018-06-20,15:01:14,3.0,91127,Male,Web,Member,Towels,Home & Furniture,228.0,1.0,0.2,138.9,13.9,Medium,credit_card,36
47304,2018-12-11,14:14:32,4.0,77192,Male,Web,Member,Sofas,Home & Furniture,67.0,4.0,0.3,16.8,1.7,Medium,credit_card,37
47305,2018-07-30,16:57:34,5.0,79287,Male,Web,Member,Beds,Home & Furniture,78.0,3.0,0.4,26.0,2.6,Medium,credit_card,38
47306,2018-03-17,10:49:23,9.0,76521,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,3.0,0.2,35.4,3.5,Medium,credit_card,39
47307,2018-06-08,17:09:49,10.0,98826,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,1.0,0.3,37.8,3.8,Medium,credit_card,40
47308,2018-07-23,15:36:27,1.0,68763,Male,Web,Member,Umbrellas,Home & Furniture,70.0,5.0,0.2,14.0,1.4,Medium,credit_card,41
47309,2018-11-06,16:50:28,9.0,93707,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.3,49.0,4.9,Medium,money_order,42
47310,2018-06-12,10:09:49,10.0,93992,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,1.0,0.3,129.5,13.0,Medium,credit_card,33
47311,2018-07-08,14:55:52,8.0,87376,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,4.0,0.2,114.1,11.4,High,credit_card,34
47312,2018-04-22,16:15:43,5.0,70943,Male,Web,Member,Curtains,Home & Furniture,34.0,1.0,0.3,34.0,3.4,Medium,credit_card,35
47313,2018-07-13,15:47:12,8.0,96233,Male,Web,Member,Towels,Home & Furniture,228.0,1.0,0.3,141.2,14.1,Medium,credit_card,36
47314,2018-11-18,18:29:57,8.0,77489,Male,Web,Member,Sofas,Home & Furniture,67.0,3.0,0.2,22.3,2.2,Medium,money_order,37
47315,2018-05-15,11:50:53,4.0,78676,Male,Web,Member,Beds,Home & Furniture,78.0,3.0,0.3,26.0,2.6,Medium,credit_card,38
47316,2018-11-24,11:31:28,9.0,98522,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,5.0,0.2,27.1,2.7,Medium,money_order,39
47317,2018-05-08,13:25:47,10.0,81012,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,5.0,0.2,37.8,3.8,Medium,credit_card,40
47318,2018-12-01,8:25:33,1.0,60086,Male,Web,Member,Umbrellas,Home & Furniture,70.0,3.0,0.4,23.3,2.3,Medium,credit_card,41
47319,2018-09-19,22:38:55,6.0,68216,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.4,47.7,4.8,High,credit_card,42
47320,2018-07-14,18:44:35,1.0,77574,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,3.0,0.3,116.6,11.7,Medium,credit_card,33
47321,2018-04-03,16:55:46,6.0,79100,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,1.0,0.4,122.6,12.3,High,credit_card,34
47322,2018-01-25,22:06:10,6.0,91405,Male,Web,Member,Curtains,Home & Furniture,34.0,5.0,0.3,6.8,0.7,High,credit_card,35
47323,2018-04-13,23:52:01,7.0,80884,Male,Web,Member,Towels,Home & Furniture,228.0,4.0,0.3,120.6,12.1,Medium,credit_card,36
47324,2018-03-13,23:59:38,5.0,84499,Male,Web,Member,Sofas,Home & Furniture,67.0,4.0,0.3,16.8,1.7,Medium,credit_card,37
47325,2018-10-29,12:16:28,4.0,71984,Male,Web,Member,Beds,Home & Furniture,78.0,5.0,0.3,15.6,1.6,Medium,money_order,38
47326,2018-02-15,18:48:53,8.0,65248,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,5.0,0.3,21.2,2.1,Low,money_order,39
47327,2018-06-10,20:58:53,6.0,72236,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,3.0,0.3,32.8,3.3,Medium,credit_card,40
47328,2018-04-26,11:09:22,1.0,88694,Male,Web,Member,Umbrellas,Home & Furniture,70.0,4.0,0.2,17.5,1.8,Medium,money_order,41
47329,2018-09-07,12:56:35,7.0,86657,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.2,50.3,5.0,Medium,credit_card,42
47330,2018-11-09,9:57:21,2.0,84096,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,1.0,0.2,131.7,13.2,Medium,credit_card,33
47331,2018-04-24,0:10:13,6.0,93369,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,3.0,0.2,124.7,12.5,Medium,credit_card,34
47332,2018-10-24,11:20:04,6.0,69858,Male,Web,Member,Curtains,Home & Furniture,34.0,3.0,0.3,11.3,1.1,High,credit_card,35
47333,2018-09-23,10:06:08,9.0,83858,Male,Web,Member,Towels,Home & Furniture,228.0,1.0,0.3,125.2,12.5,Medium,credit_card,36
47334,2018-10-17,13:23:46,5.0,61795,Male,Web,Member,Sofas,Home & Furniture,67.0,3.0,0.2,22.3,2.2,Medium,credit_card,37
47335,2018-06-29,11:08:33,8.0,79463,Male,Web,Guest,Beds,Home & Furniture,78.0,1.0,0.3,39.0,3.9,Medium,credit_card,38
47336,2018-10-05,11:57:43,10.0,95308,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.2,37.8,3.8,Medium,credit_card,39
47337,2018-05-26,12:12:15,1.0,73773,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,1.0,0.2,39.0,3.9,Medium,credit_card,40
47338,2018-01-17,12:59:28,1.0,80969,Male,Web,Member,Umbrellas,Home & Furniture,70.0,5.0,0.3,14.0,1.4,Medium,credit_card,41
47339,2018-05-06,19:32:23,3.0,89797,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,5.0,0.4,26.4,2.6,Medium,money_order,42
47340,2018-10-04,21:54:25,6.0,89159,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,5.0,0.3,103.6,10.4,Medium,credit_card,33
47341,2018-05-18,16:44:26,8.0,99574,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,1.0,0.2,126.8,12.7,Medium,credit_card,34
47342,2018-07-19,11:50:46,3.0,86768,Female,Mobile,Member,Curtains,Home & Furniture,34.0,5.0,0.2,6.8,0.7,Medium,credit_card,35
47343,2018-10-23,19:21:44,4.0,89521,Male,Web,Member,Towels,Home & Furniture,228.0,3.0,0.4,120.6,12.1,Medium,credit_card,36
47344,2018-11-22,16:56:24,8.0,77006,Male,Web,Member,Sofas,Home & Furniture,67.0,4.0,0.3,16.8,1.7,Medium,credit_card,37
47345,2018-09-08,12:04:19,1.0,92616,Male,Web,Member,Beds,Home & Furniture,78.0,5.0,0.4,15.6,1.6,Low,credit_card,38
47346,2018-10-14,21:51:29,1.0,96140,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.3,31.9,3.2,Medium,credit_card,39
47347,2018-12-14,22:06:27,4.0,91176,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,1.0,0.2,39.0,3.9,Low,credit_card,40
47348,2018-04-26,20:26:41,5.0,88129,Male,Web,Member,Umbrellas,Home & Furniture,70.0,4.0,0.2,17.5,1.8,High,money_order,41
47349,2018-10-25,9:53:57,8.0,85282,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,3.0,0.4,37.0,3.7,High,money_order,42
47350,2018-06-08,22:25:26,10.0,61530,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,4.0,0.3,92.8,9.3,Medium,credit_card,33
47351,2018-10-17,16:38:45,10.0,77610,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,1.0,0.3,120.5,12.0,Medium,credit_card,34
47352,2018-07-12,10:01:11,10.0,61067,Male,Web,Member,Curtains,Home & Furniture,34.0,4.0,0.4,8.5,0.9,Medium,credit_card,35
47353,2018-01-14,10:17:06,5.0,96774,Female,Mobile,Member,Towels,Home & Furniture,228.0,1.0,0.4,129.8,13.0,Medium,credit_card,36
47354,2018-09-05,21:53:41,5.0,78180,Male,Web,Member,Sofas,Home & Furniture,67.0,1.0,0.3,33.5,3.4,Low,credit_card,37
47355,2018-09-08,22:34:16,7.0,76722,Male,Web,Member,Beds,Home & Furniture,78.0,4.0,0.2,19.5,2.0,Low,credit_card,38
47356,2018-07-09,16:17:20,8.0,92368,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.2,34.2,3.4,Medium,debit_card,39
47357,2018-04-21,22:34:18,2.0,92797,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,5.0,0.4,19.2,1.9,Medium,money_order,40
47358,2018-07-23,17:46:54,6.0,78308,Male,Web,Member,Umbrellas,Home & Furniture,70.0,1.0,0.2,70.0,7.0,Medium,credit_card,41
47359,2018-10-30,9:48:09,5.0,61592,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,4.0,0.3,26.4,2.6,High,e_wallet,42
47360,2018-12-21,22:08:35,6.0,73227,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,3.0,0.4,110.1,11.0,Medium,credit_card,33
47361,2018-10-29,12:26:11,9.0,75348,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,1.0,0.3,120.5,12.0,Medium,credit_card,34
47362,2018-09-12,16:15:27,8.0,70820,Male,Web,Member,Curtains,Home & Furniture,34.0,1.0,0.3,17.0,1.7,Medium,money_order,35
47363,2018-12-14,13:51:39,2.0,72466,Male,Web,Member,Towels,Home & Furniture,228.0,5.0,0.3,113.8,11.4,Medium,credit_card,36
47364,2018-05-02,21:37:33,9.0,72998,Male,Web,Guest,Sofas,Home & Furniture,67.0,4.0,0.3,16.8,1.7,Medium,credit_card,37
47365,2018-05-28,8:31:13,5.0,97078,Male,Web,Member,Beds,Home & Furniture,78.0,1.0,0.3,78.0,7.8,Medium,credit_card,38
47366,2018-12-28,8:53:37,5.0,92302,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.3,33.1,3.3,Medium,money_order,39
47367,2018-06-09,0:53:15,6.0,62809,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,3.0,0.4,29.1,2.9,Medium,credit_card,40
47368,2018-06-29,22:21:44,2.0,99523,Male,Web,Member,Umbrellas,Home & Furniture,70.0,1.0,0.4,70.0,7.0,Medium,money_order,41
47369,2018-10-17,21:01:39,10.0,95744,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,5.0,0.3,33.1,3.3,Medium,credit_card,42
47370,2018-01-29,22:53:50,9.0,72490,Female,Mobile,Member,Sofa Covers,Home & Furniture,216.0,1.0,0.2,127.4,12.7,Medium,credit_card,33
47371,2018-10-01,18:59:06,8.0,95326,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,1.0,0.3,109.9,11.0,Medium,debit_card,34
47372,2018-08-21,16:17:51,5.0,70044,Male,Web,Member,Curtains,Home & Furniture,34.0,4.0,0.3,8.5,0.9,High,money_order,35
47373,2018-02-16,13:30:59,5.0,91554,Male,Web,Member,Towels,Home & Furniture,228.0,1.0,0.2,145.7,14.6,Medium,credit_card,36
47374,2018-10-06,10:36:53,1.0,92428,Male,Web,Member,Sofas,Home & Furniture,67.0,5.0,0.4,13.4,1.3,Medium,money_order,37
47375,2018-07-07,10:50:52,8.0,88774,Male,Web,Member,Beds,Home & Furniture,78.0,3.0,0.3,26.0,2.6,Medium,money_order,38
47376,2018-07-25,19:16:47,2.0,82049,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.3,33.1,3.3,Low,credit_card,39
47377,2018-09-13,12:38:14,1.0,97914,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,1.0,0.4,39.0,3.9,Medium,credit_card,40
47378,2018-10-01,16:51:01,2.0,91299,Male,Web,Member,Umbrellas,Home & Furniture,70.0,1.0,0.4,35.0,3.5,Low,credit_card,41
47379,2018-11-09,20:10:29,4.0,88236,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,5.0,0.4,26.4,2.6,Medium,money_order,42
47380,2018-05-01,14:11:12,6.0,94182,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,1.0,0.4,118.7,11.9,Medium,e_wallet,33
47381,2018-06-20,16:30:37,9.0,80546,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,5.0,0.4,88.8,8.9,Medium,money_order,34
47382,2018-08-17,15:04:06,6.0,80087,Male,Web,Member,Curtains,Home & Furniture,34.0,4.0,0.4,8.5,0.9,Medium,money_order,35
47383,2018-10-12,13:53:19,7.0,71253,Male,Web,Member,Towels,Home & Furniture,228.0,1.0,0.2,145.7,14.6,Medium,e_wallet,36
47384,2018-06-12,12:46:35,3.0,95105,Male,Web,Member,Sofas,Home & Furniture,67.0,1.0,0.3,67.0,6.7,Medium,credit_card,37
47385,2018-05-07,20:55:30,2.0,85779,Male,Web,Member,Beds,Home & Furniture,78.0,4.0,0.3,19.5,2.0,Medium,credit_card,38
47386,2018-07-14,21:58:16,3.0,88020,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,3.0,0.4,24.7,2.5,Medium,credit_card,39
47387,2018-09-21,10:31:08,6.0,63456,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,1.0,0.2,41.5,4.2,Medium,credit_card,40
47388,2018-04-24,20:35:30,8.0,62519,Male,Web,Member,Umbrellas,Home & Furniture,70.0,5.0,0.2,14.0,1.4,Medium,credit_card,41
47389,2018-05-04,15:04:01,1.0,69755,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,3.0,0.3,33.1,3.3,High,credit_card,42
47390,2018-04-24,23:49:30,1.0,80666,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,1.0,0.3,114.4,11.4,Medium,credit_card,33
47391,2018-05-15,16:07:00,6.0,62171,Female,Mobile,Member,Bed Sheets,Home & Furniture,211.0,4.0,0.4,97.2,9.7,Medium,credit_card,34
47392,2018-04-07,17:31:29,1.0,99262,Male,Web,Member,Curtains,Home & Furniture,34.0,5.0,0.3,6.8,0.7,Medium,credit_card,35
47393,2018-05-21,11:23:40,1.0,89242,Male,Web,Member,Towels,Home & Furniture,228.0,1.0,0.3,134.3,13.4,Medium,money_order,36
47394,2018-10-25,21:22:44,9.0,78427,Male,Web,Member,Sofas,Home & Furniture,67.0,1.0,0.2,33.5,3.4,Medium,credit_card,37
47395,2018-10-23,20:59:56,2.0,90086,Male,Web,Member,Beds,Home & Furniture,78.0,3.0,0.4,26.0,2.6,Medium,money_order,38
47396,2018-07-05,9:50:56,9.0,91800,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,5.0,0.2,33.1,3.3,Medium,credit_card,39
47397,2018-02-23,23:48:25,4.0,99966,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,3.0,0.3,25.4,2.5,Medium,money_order,40
47398,2018-07-25,16:24:03,7.0,73960,Male,Web,Member,Umbrellas,Home & Furniture,70.0,5.0,0.2,14.0,1.4,Low,credit_card,41
47399,2018-09-18,9:40:34,8.0,99307,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.3,39.7,4.0,Medium,credit_card,42
47400,2018-11-29,19:33:28,9.0,85042,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,4.0,0.4,101.4,10.1,Medium,credit_card,33
47401,2018-08-10,21:58:33,9.0,76018,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,3.0,0.3,99.4,9.9,Medium,credit_card,34
47402,2018-10-25,14:29:32,4.0,84319,Male,Web,Member,Curtains,Home & Furniture,34.0,4.0,0.3,8.5,0.9,Medium,credit_card,35
47403,2018-03-30,4:19:33,9.0,69685,Male,Web,Member,Towels,Home & Furniture,228.0,3.0,0.4,120.6,12.1,High,credit_card,36
47404,2018-11-28,12:55:29,5.0,77254,Male,Web,Member,Sofas,Home & Furniture,67.0,1.0,0.2,67.0,6.7,Medium,credit_card,37
47405,2018-03-30,11:37:12,9.0,97590,Male,Web,Member,Beds,Home & Furniture,78.0,3.0,0.2,26.0,2.6,Medium,credit_card,38
47406,2018-05-10,14:55:04,2.0,85356,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,4.0,0.2,34.2,3.4,Medium,debit_card,39
47407,2018-10-28,9:09:32,10.0,63141,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,4.0,0.2,34.1,3.4,Medium,credit_card,40
47408,2018-09-07,2:10:12,2.0,97697,Male,Web,Member,Umbrellas,Home & Furniture,70.0,1.0,0.2,35.0,3.5,Medium,credit_card,41
47409,2018-09-05,8:16:07,7.0,77293,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.3,49.0,4.9,High,credit_card,42
47410,2018-01-09,12:48:09,4.0,71548,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,1.0,0.4,118.7,11.9,Medium,e_wallet,33
47411,2018-09-03,17:39:05,7.0,81431,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,5.0,0.2,120.5,12.0,Medium,credit_card,34
47412,2018-08-22,8:36:38,8.0,71703,Male,Web,Member,Curtains,Home & Furniture,34.0,3.0,0.2,11.3,1.1,Medium,credit_card,35
47413,2018-09-21,18:27:18,2.0,84350,Male,Web,Member,Towels,Home & Furniture,228.0,1.0,0.2,143.4,14.3,Medium,money_order,36
47414,2018-02-18,20:02:18,10.0,76795,Male,Web,Member,Sofas,Home & Furniture,67.0,3.0,0.2,22.3,2.2,High,credit_card,37
47415,2018-09-12,20:17:16,3.0,82597,Male,Web,Member,Beds,Home & Furniture,78.0,5.0,0.3,15.6,1.6,Medium,credit_card,38
47416,2018-04-06,14:45:59,8.0,90168,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,3.0,0.3,28.3,2.8,High,credit_card,39
47417,2018-09-14,13:41:38,9.0,93036,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,1.0,0.4,39.0,3.9,Medium,credit_card,40
47418,2018-05-10,17:42:57,5.0,97864,Female,Mobile,Member,Umbrellas,Home & Furniture,70.0,3.0,0.3,23.3,2.3,Medium,credit_card,41
47419,2018-05-05,13:05:24,4.0,84844,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,3.0,0.4,37.0,3.7,Medium,credit_card,42
